Date,Time,altimeter_set_1,wind_gust_set_1,pressure_change_code_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,sea_level_pressure_set_1d,peak_wind_speed_set_1,cloud_layer_1_code_set_1,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,peak_wind_direction_set_1,pressure_tendency_set_1,ceiling_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,weather_cond_code_set_1,wind_direction_set_1
04/28/15,06:53AM,101456.15,null,null,null,101430,101453.13,null,441,null,null,null,null,null,null,2500,63.42,4.61,null,null,62.6,null,04/28/15-06:53AM,49.93,10,50,null,null,null,270
04/28/15,05:53AM,101456.15,null,null,null,101420,101451.57,null,2501,64.04,null,null,null,1014,null,null,59.54,5.75,null,null,64.4,73.94,04/28/15-05:53AM,49.91,10,50,null,null,null,260
04/28/15,04:53AM,101422.29,null,null,null,101400,101416.16,null,2501,null,null,null,null,null,null,null,48.87,10.36,null,null,66.2,null,04/28/15-04:53AM,46.31,10,46.4,null,null,null,240
04/28/15,03:53AM,101354.56,null,null,null,101340,101349.99,null,2501,null,null,null,null,null,null,null,59.54,13.8,null,null,64.4,null,04/28/15-03:53AM,49.91,10,50,null,null,null,260
04/28/15,02:53AM,101286.84,null,null,null,101280,101279.18,null,2501,null,null,null,null,3003,null,null,42.9,13.8,null,null,68,null,04/28/15-02:53AM,44.51,10,44.6,null,null,null,260
04/28/15,01:53AM,101252.97,null,null,null,101250,101246.85,null,551,null,null,null,null,null,null,750,52.3,14.97,null,null,66.2,null,04/28/15-01:53AM,48.11,10,48.2,null,null,null,270
04/28/15,12:53AM,101252.97,null,null,null,101250,101243.79,null,651,null,null,null,null,null,null,null,43.19,16.11,null,null,69.8,null,04/28/15-12:53AM,46.33,10,46.4,null,null,null,270
04/27/15,11:53PM,101252.97,null,null,null,101240,101240.77,null,2501,69.08,null,null,null,8009,null,null,33.34,16.11,null,null,73.4,75.92,04/27/15-11:53PM,42.76,10,42.8,null,null,null,260
04/27/15,10:53PM,101286.84,null,null,null,101270,101274.64,null,2501,null,null,null,null,null,null,null,31.11,14.97,null,null,73.4,null,04/27/15-10:53PM,40.96,10,41,null,null,null,270
04/27/15,09:53PM,101320.7,null,null,null,101320,101308.49,null,701,null,null,null,null,null,null,900,35.72,14.97,null,null,73.4,null,04/27/15-09:53PM,44.56,10,44.6,null,null,null,280
04/27/15,08:53PM,101354.56,null,null,null,101340,101343.85,null,651,null,null,null,null,8010,null,900,53.1,13.8,null,null,71.6,null,04/27/15-08:53PM,53.55,10,53.6,null,null,null,260
04/27/15,07:53PM,101422.29,null,null,null,101390,101413.08,null,651,null,null,null,null,null,null,800,60.27,12.66,null,null,69.8,null,04/27/15-07:53PM,55.35,10,55.4,null,null,null,260
04/27/15,06:53PM,101422.29,null,null,null,101410,101410.06,null,2006,null,null,null,null,null,null,null,40.92,11.5,null,null,73.4,null,04/27/15-06:53PM,48.16,10,48.2,null,null,null,250
04/27/15,05:53PM,101456.15,null,null,null,101440,101445.43,null,1806,55.04,null,null,null,5,null,2502,49.7,9.22,null,null,71.6,73.94,04/27/15-05:53PM,51.75,10,51.8,null,null,null,240
04/27/15,04:53PM,101456.15,null,null,null,101450,101443.92,null,1806,null,null,null,null,null,null,2502,38.24,4.61,null,null,73.4,null,04/27/15-04:53PM,46.36,10,46.4,null,null,null,null
04/27/15,03:53PM,101456.15,null,null,null,101430,101448.48,null,1606,null,null,null,null,null,null,2502,56.19,0,null,null,68,null,04/27/15-03:53PM,51.73,10,51.8,null,null,null,0
04/27/15,02:53PM,101422.29,null,null,null,101390,101419.27,null,1406,null,null,null,null,3010,null,2502,72.42,3.44,null,null,62.6,null,04/27/15-02:53PM,53.55,10,53.6,null,null,null,110
04/27/15,01:53PM,101354.56,null,null,null,101320,101356.29,null,1506,null,null,null,null,null,null,2502,82.14,3.44,null,null,57.2,null,04/27/15-01:53PM,51.75,10,51.8,null,null,null,140
04/27/15,12:53PM,101320.7,null,null,null,101300,101322.43,null,1406,null,null,null,null,null,null,2202,82.14,0,null,null,57.2,null,04/27/15-12:53PM,51.75,10,51.8,null,null,null,0
04/27/15,11:53AM,101320.7,null,null,null,101290,101322.43,null,2006,55.94,null,null,null,6002,null,null,82.14,3.44,null,null,57.2,60.08,04/27/15-11:53AM,51.75,10,51.8,null,null,null,70
04/27/15,10:53AM,101320.7,null,null,null,101310,101322.43,null,2006,null,null,null,null,null,null,null,82.14,3.44,null,null,57.2,null,04/27/15-10:53AM,51.75,10,51.8,null,null,null,60
04/27/15,09:53AM,101320.7,null,null,null,101280,101322.43,null,2006,null,null,null,null,null,null,null,82.14,4.61,null,null,57.2,null,04/27/15-09:53AM,51.75,10,51.8,null,null,null,80
04/27/15,08:53AM,101320.7,null,null,null,101310,101320.84,null,2006,null,null,null,null,8001,null,null,77.01,3.44,null,null,59,null,04/27/15-08:53AM,51.75,10,51.8,null,null,null,40
04/27/15,07:53AM,101388.43,null,null,null,101360,101386.98,null,2006,null,69.98,null,null,null,null,null,77.17,8.05,null,null,60.8,null,04/27/15-07:53AM,53.55,10,53.6,51.08,null,null,90
04/27/15,06:53AM,101388.43,null,null,null,101350,101386.98,null,2006,null,null,null,null,null,null,null,72.23,9.22,null,null,60.8,null,04/27/15-06:53AM,51.73,10,51.8,null,null,null,90
04/27/15,05:53AM,101354.56,null,null,null,101320,101353.12,null,2002,60.08,null,null,null,1011,null,null,72.23,5.75,null,null,60.8,68,04/27/15-05:53AM,51.73,10,51.8,null,null,null,110
04/27/15,04:53AM,101320.7,null,null,null,101290,101319.25,null,2002,null,null,null,null,null,null,null,77.17,0,null,null,60.8,null,04/27/15-04:53AM,53.55,10,53.6,null,null,null,0
04/27/15,03:53AM,101252.97,null,null,null,101240,101249.95,null,2006,null,null,null,null,null,null,2502,67.79,11.5,null,null,62.6,null,04/27/15-03:53AM,51.73,10,51.8,null,null,null,260
04/27/15,02:53AM,101219.11,null,null,null,101220,101216.1,null,2006,null,null,null,null,5002,null,2502,67.79,12.66,null,null,62.6,null,04/27/15-02:53AM,51.73,10,51.8,null,null,null,280
04/27/15,01:53AM,101185.24,null,null,null,101180,101179.13,null,2002,null,null,null,null,null,null,2502,52.3,16.11,null,null,66.2,null,04/27/15-01:53AM,48.11,10,48.2,null,null,null,280
04/27/15,12:53AM,101185.24,null,null,null,101190,101180.67,null,2002,null,null,null,null,null,null,2502,59.54,23.02,null,null,64.4,null,04/27/15-12:53AM,49.91,10,50,null,null,null,260
04/26/15,11:53PM,101219.11,null,null,2502,101230,101213,null,486,64.04,null,null,null,6027,null,2002,52.3,18.41,null,null,66.2,69.98,04/26/15-11:53PM,48.11,10,48.2,null,null,null,260
04/26/15,10:53PM,101320.7,28.77,null,2502,101310,101311.51,null,506,null,null,null,null,null,null,2002,43.19,21.85,null,null,69.8,null,04/26/15-10:53PM,46.33,10,46.4,null,null,null,270
04/26/15,09:53PM,101388.43,26.46,0,2502,101390,101379.24,null,556,null,null,null,null,null,null,2002,40.34,21.85,null,null,69.8,null,04/26/15-09:53PM,44.53,10,44.6,null,null,null,260
04/26/15,08:53PM,101523.88,null,null,2502,101500,101517.74,null,706,null,null,null,null,8010,null,2002,52.3,16.11,null,null,66.2,null,04/26/15-08:53PM,48.11,10,48.2,null,null,null,270
04/26/15,07:53PM,101557.75,null,null,null,101530,101551.61,null,206,null,null,null,null,null,null,2502,55.93,11.5,null,null,66.2,null,04/26/15-07:53PM,49.93,10,50,null,null,null,250
04/26/15,06:53PM,101591.61,null,null,2502,101580,101585.47,null,206,null,null,null,null,null,null,1802,48.87,13.8,null,null,66.2,null,04/26/15-06:53PM,46.31,10,46.4,null,null,null,250
04/26/15,05:53PM,101625.47,null,null,null,101600,101619.33,null,206,51.08,null,null,null,1007,null,1802,55.93,9.22,null,null,66.2,66.92,04/26/15-05:53PM,49.93,10,50,null,null,null,240
04/26/15,04:53PM,101591.61,null,null,null,101590,101585.47,null,206,null,null,null,null,null,null,2002,52.3,4.61,null,null,66.2,null,04/26/15-04:53PM,48.11,10,48.2,null,null,null,null
04/26/15,03:53PM,101591.61,null,null,null,101580,101590.16,null,106,null,null,null,null,null,null,2002,67.57,3.44,null,null,60.8,null,04/26/15-03:53PM,49.93,10,50,null,null,null,150
04/26/15,02:53PM,101557.75,null,null,null,101540,101559.48,null,306,null,null,null,null,3014,null,1802,76.85,8.05,null,null,57.2,null,04/26/15-02:53PM,49.95,10,50,null,null,null,150
04/26/15,01:53PM,101523.88,null,null,null,101490,101528.83,null,306,null,null,null,null,null,null,1802,87.57,5.75,null,null,53.6,null,04/26/15-01:53PM,49.96,10,50,null,null,null,180
04/26/15,12:53PM,101456.15,null,null,null,101440,101461.1,null,2006,null,null,null,null,null,null,null,87.57,6.91,null,null,53.6,null,04/26/15-12:53PM,49.96,10,50,null,null,null,30
04/26/15,11:53AM,101422.29,null,null,null,101400,101428.87,null,1201,51.08,null,null,null,3007,null,null,87.48,3.44,0.254,null,51.8,59,04/26/15-11:53AM,48.16,10,48.2,null,null,null,80
04/26/15,10:53AM,101354.56,null,null,null,101350,101359.51,null,1201,null,null,null,null,null,null,null,87.57,3.44,null,null,53.6,null,04/26/15-10:53AM,49.96,10,50,null,null,null,100
04/26/15,09:53AM,101320.7,null,null,null,101310,101325.65,null,1001,null,null,null,null,null,null,null,81.88,4.61,null,null,53.6,null,04/26/15-09:53AM,48.15,10,48.2,null,null,null,90
04/26/15,08:53AM,101354.56,null,null,null,101320,101356.29,null,1001,null,null,null,null,1006,null,1200,82.14,0,null,null,57.2,null,04/26/15-08:53AM,51.75,10,51.8,null,null,null,0
04/26/15,07:53AM,101320.7,null,null,null,101310,101322.43,null,901,null,62.96,null,null,null,null,null,76.85,0,null,null,57.2,null,04/26/15-07:53AM,49.95,10,50,55.94,null,null,0
04/26/15,06:53AM,101320.7,null,null,null,101300,101322.43,null,901,null,null,null,null,null,null,80,76.85,5.75,null,null,57.2,null,04/26/15-06:53AM,49.95,10,50,null,null,null,290
04/26/15,05:53AM,101286.84,null,null,null,101260,101288.57,null,1201,57.92,null,null,null,1012,null,1800,76.85,11.5,null,null,57.2,62.96,04/26/15-05:53AM,49.95,10,50,null,null,null,270
04/26/15,04:53AM,101252.97,null,null,null,101240,101254.69,null,1106,null,null,null,null,null,null,null,76.85,12.66,null,null,57.2,null,04/26/15-04:53AM,49.95,10,50,null,null,null,280
04/26/15,03:53AM,101219.11,null,null,null,101190,101220.84,null,372,null,null,null,null,null,null,1002,82.14,18.41,null,null,57.2,null,04/26/15-03:53AM,51.75,10,51.8,null,null,null,270
04/26/15,02:53AM,101151.38,null,null,1002,101140,101153.1,34.52,106,null,null,null,270,6000,null,352,82.14,24.16,null,null,57.2,null,04/26/15-02:53AM,51.75,10,51.8,null,null,null,270
04/26/15,01:53AM,101151.38,34.52,null,953,101140,101151.51,34.52,122,null,null,null,270,null,2895.6,372,77.01,27.63,null,null,59,null,04/26/15-01:53AM,51.75,10,51.8,null,null,null,270
04/26/15,12:53AM,101117.52,null,null,1003,101100,101116.07,null,142,null,null,null,null,null,3048,332,77.17,18.41,null,null,60.8,null,04/26/15-12:53AM,53.55,10,53.6,null,null,null,250
04/25/15,11:53PM,101151.38,null,null,1003,101140,101148.36,29.93,172,59,null,0,250,8029,3048,312,82.52,20.71,null,null,62.6,62.96,04/25/15-11:53PM,57.16,10,57.2,null,0.254,null,240
04/25/15,10:53PM,101252.97,null,null,264,101250,101251.51,null,103,null,null,0,null,null,304.8,183,87.94,20.71,null,null,60.8,null,04/25/15-10:53PM,57.18,6,57.2,null,null,31,260
04/25/15,09:53PM,101354.56,null,null,404,101350,101353.11,31.07,92,null,null,0.254,270,null,396.24,133,87.94,18.41,null,null,60.8,null,04/25/15-09:53PM,57.18,4,57.2,null,null,2493,250
04/25/15,08:53PM,101456.15,null,null,404,101440,101454.7,34.52,82,null,null,0,250,6017,670.56,223,87.94,20.71,null,0,60.8,null,04/25/15-08:53PM,57.18,4,57.2,null,null,13,270
04/25/15,08:42PM,101456.15,34.52,null,423,null,101454.7,34.52,132,null,null,null,250,null,1280.16,272,77.17,24.16,null,null,60.8,null,04/25/15-08:42PM,53.55,10,53.6,null,null,null,260
04/25/15,08:06PM,101456.15,32.21,null,1304,null,101453.13,32.21,123,null,null,null,260,null,365.76,363,77.33,24.16,null,null,62.6,null,04/25/15-08:06PM,55.35,10,55.4,null,null,null,260
04/25/15,07:53PM,101490.02,27.63,null,1303,101480,101488.57,null,132,null,null,null,null,null,1005.84,333,82.4,19.57,null,null,60.8,null,04/25/15-07:53PM,55.36,10,55.4,null,null,null,250
04/25/15,06:53PM,101557.75,21.85,null,1303,101550,101554.72,null,202,null,null,null,null,null,3962.4,392,67.79,12.66,null,null,62.6,null,04/25/15-06:53PM,51.73,10,51.8,null,null,null,260
04/25/15,05:53PM,101625.47,19.57,null,1303,101610,101624.02,null,242,55.94,null,null,null,3005,3962.4,392,72.23,13.8,null,null,60.8,62.06,04/25/15-05:53PM,51.73,10,51.8,null,null,null,250
04/25/15,04:53PM,101591.61,null,null,1303,101570,101590.16,null,266,null,null,null,null,null,3962.4,382,63.18,10.36,null,null,60.8,null,04/25/15-04:53PM,48.11,10,48.2,null,null,null,250
04/25/15,03:53PM,101557.75,null,null,1803,101560,101557.88,null,232,null,null,null,null,null,3962.4,1303,77.01,9.22,null,null,59,null,04/25/15-03:53PM,51.75,10,51.8,null,null,null,250
04/25/15,03:02PM,101557.75,null,null,1803,null,101559.48,null,202,null,null,null,null,null,3962.4,1303,82.14,9.22,null,null,57.2,null,04/25/15-03:02PM,51.75,10,51.8,null,null,null,250
04/25/15,02:53PM,101557.75,null,null,1803,101550,101559.48,null,183,null,null,null,null,3004,548.64,1303,82.14,6.91,null,null,57.2,null,04/25/15-02:53PM,51.75,10,51.8,null,null,null,250
04/25/15,02:16PM,101557.75,null,null,2303,null,101559.48,null,183,null,null,null,null,null,548.64,1303,82.14,4.61,null,null,57.2,null,04/25/15-02:16PM,51.75,10,51.8,null,null,null,240
04/25/15,01:53PM,101523.88,null,null,1303,101510,101525.6,null,176,null,null,null,null,null,3962.4,242,87.75,4.61,null,null,57.2,null,04/25/15-01:53PM,53.56,10,53.6,null,null,null,230
04/25/15,12:53PM,101523.88,null,null,null,101500,101525.61,null,106,null,null,null,null,null,1158.24,383,82.14,0,null,null,57.2,null,04/25/15-12:53PM,51.75,10,51.8,null,null,null,0
04/25/15,11:53AM,101523.88,null,null,null,101510,101525.61,null,282,55.94,null,null,null,8004,1158.24,383,82.14,4.61,null,null,57.2,57.92,04/25/15-11:53AM,51.75,10,51.8,null,null,null,270
04/25/15,10:53AM,101557.75,null,null,null,101540,101559.48,null,276,null,null,null,null,null,null,372,82.14,3.44,null,null,57.2,null,04/25/15-10:53AM,51.75,10,51.8,null,null,null,260
04/25/15,09:53AM,101557.75,null,null,null,101540,101559.48,null,386,null,null,null,null,null,null,null,82.14,0,null,null,57.2,null,04/25/15-09:53AM,51.75,10,51.8,null,null,null,0
04/25/15,08:53AM,101557.75,null,null,null,101550,101559.48,null,386,null,null,null,null,8007,null,null,82.14,5.75,null,null,57.2,null,04/25/15-08:53AM,51.75,10,51.8,null,null,null,290
04/25/15,07:53AM,101591.61,null,null,null,101590,101593.34,null,336,null,64.04,null,null,null,null,null,76.85,9.22,null,null,57.2,null,04/25/15-07:53AM,49.95,10,50,57.02,null,null,290
04/25/15,06:53AM,101591.61,null,null,null,101590,101593.34,null,332,null,null,null,null,null,1524,503,82.14,9.22,null,null,57.2,null,04/25/15-06:53AM,51.75,10,51.8,null,null,null,260
04/25/15,06:26AM,101625.47,null,null,null,null,101627.21,null,303,null,null,null,null,null,914.4,null,82.14,9.22,null,null,57.2,null,04/25/15-06:26AM,51.75,10,51.8,null,null,null,270
04/25/15,05:53AM,101625.47,null,null,null,101620,101627.2,null,283,57.92,null,null,null,6,853.44,553,87.75,9.22,null,null,57.2,60.98,04/25/15-05:53AM,53.56,10,53.6,null,null,null,240
04/25/15,04:53AM,101693.2,null,null,null,101670,101693.33,null,253,null,null,null,null,null,762,553,82.27,8.05,null,null,59,null,04/25/15-04:53AM,53.56,10,53.6,null,null,null,260
04/25/15,03:53AM,101625.47,null,null,553,101610,101625.61,null,162,null,null,null,null,null,1005.84,333,82.27,5.75,null,null,59,null,04/25/15-03:53AM,53.56,10,53.6,null,null,null,250
04/25/15,02:53AM,101557.75,null,null,603,101560,101557.88,null,172,null,null,null,null,8001,1828.8,302,77.01,8.05,null,null,59,null,04/25/15-02:53AM,51.75,10,51.8,null,null,null,250
04/25/15,01:53AM,101557.75,null,null,953,101560,101556.3,null,192,null,null,null,null,null,1828.8,603,72.23,6.91,null,null,60.8,null,04/25/15-01:53AM,51.73,10,51.8,null,null,null,270
04/25/15,12:53AM,101591.61,null,null,1003,101570,101590.16,null,212,null,null,null,null,null,1676.4,553,72.23,12.66,null,null,60.8,null,04/25/15-12:53AM,51.73,10,51.8,null,null,null,260
04/24/15,11:53PM,101557.75,null,null,1004,101560,101556.3,null,206,59,null,null,null,5004,1005.84,333,72.23,12.66,null,null,60.8,64.04,04/24/15-11:53PM,51.73,10,51.8,null,null,null,260
04/24/15,10:53PM,101557.75,null,null,1004,101550,101556.3,null,246,null,null,null,null,null,1249.68,413,72.23,10.36,null,null,60.8,null,04/24/15-10:53PM,51.73,10,51.8,null,null,null,270
04/24/15,09:53PM,101591.61,null,null,1004,101600,101588.59,null,222,null,null,null,null,null,1188.72,393,67.79,10.36,null,null,62.6,null,04/24/15-09:53PM,51.73,10,51.8,null,null,null,250
04/24/15,08:53PM,101625.47,null,null,1003,101600,101622.45,null,236,null,null,null,null,8006,1280.16,423,67.79,11.5,null,null,62.6,null,04/24/15-08:53PM,51.73,10,51.8,null,null,null,240
04/24/15,07:53PM,101625.47,null,null,433,101620,101622.44,null,142,null,null,null,null,null,1310.64,262,72.42,4.61,null,null,62.6,null,04/24/15-07:53PM,53.55,10,53.6,null,null,null,260
04/24/15,06:53PM,101693.2,null,null,null,101670,101693.33,null,242,null,null,null,null,null,1188.72,394,82.27,5.75,null,null,59,null,04/24/15-06:53PM,53.56,10,53.6,null,null,null,260
04/24/15,05:53PM,101693.2,null,null,null,101670,101693.33,null,262,57.92,null,null,null,1018,975.36,324,82.27,8.05,null,null,59,60.08,04/24/15-05:53PM,53.56,10,53.6,null,null,null,250
04/24/15,05:37PM,101659.34,null,null,null,null,101659.47,null,262,null,null,null,null,null,975.36,324,82.27,6.91,null,null,59,null,04/24/15-05:37PM,53.56,10,53.6,null,null,null,250
04/24/15,04:53PM,101625.47,null,null,null,101620,101625.61,null,152,null,null,null,null,null,792.48,264,82.27,6.91,null,null,59,null,04/24/15-04:53PM,53.56,10,53.6,null,null,null,250
04/24/15,04:32PM,101591.61,null,null,null,null,101591.75,null,293,null,null,null,null,null,883.92,344,77.01,8.05,null,null,59,null,04/24/15-04:32PM,51.75,10,51.8,null,null,null,250
04/24/15,03:53PM,101557.75,null,null,null,101560,101557.88,null,256,null,null,null,null,null,1036.32,344,77.01,4.61,null,null,59,null,04/24/15-03:53PM,51.75,10,51.8,null,null,null,190
04/24/15,02:53PM,101490.02,null,null,1403,101490,101490.16,null,236,null,null,null,null,3016,1036.32,343,77.01,3.44,null,null,59,null,04/24/15-02:53PM,51.75,10,51.8,null,null,null,null
04/24/15,02:07PM,101456.15,null,null,473,null,101457.88,null,176,null,null,null,null,null,1432.56,232,82.14,3.44,null,null,57.2,null,04/24/15-02:07PM,51.75,10,51.8,null,null,null,null
04/24/15,01:53PM,101422.29,null,null,473,101420,101424.02,null,176,null,null,null,null,null,701.04,233,82.14,4.61,null,null,57.2,null,04/24/15-01:53PM,51.75,10,51.8,null,null,null,200
04/24/15,12:53PM,101388.43,null,null,453,101380,101390.15,null,156,null,null,null,null,null,1371.6,252,82.14,3.44,null,null,57.2,null,04/24/15-12:53PM,51.75,10,51.8,null,null,null,240
04/24/15,11:53AM,101354.56,null,null,null,101330,101354.7,null,156,57.92,null,null,null,8002,1219.2,404,77.01,0,null,null,59,59,04/24/15-11:53AM,51.75,10,51.8,null,null,null,0
04/24/15,10:53AM,101354.56,null,null,null,101350,101354.7,null,156,null,null,null,null,null,1219.2,404,72.04,0,null,null,59,null,04/24/15-10:53AM,49.93,10,50,null,null,null,0
04/24/15,09:53AM,101354.56,null,null,null,101350,101356.29,null,146,null,null,null,null,null,1158.24,383,82.14,3.44,null,null,57.2,null,04/24/15-09:53AM,51.75,10,51.8,null,null,null,330
04/24/15,08:53AM,101354.56,null,null,383,101340,101356.29,null,146,null,null,null,null,8008,1158.24,212,82.14,4.61,null,null,57.2,null,04/24/15-08:53AM,51.75,10,51.8,null,null,null,340
04/24/15,07:53AM,101422.29,null,null,373,101380,101424.02,null,146,null,66.02,null,null,null,1127.76,212,82.14,8.05,null,null,57.2,null,04/24/15-07:53AM,51.75,10,51.8,55.94,null,null,260
04/24/15,07:50AM,101422.29,null,null,373,null,101424.02,null,146,null,66.02,null,null,null,1127.76,212,82.14,8.05,null,null,57.2,null,04/24/15-07:50AM,51.75,10,51.8,55.94,null,null,250
04/24/15,06:53AM,101422.29,null,null,353,101410,101424.02,null,146,null,null,null,null,null,853.44,283,82.14,8.05,null,null,57.2,null,04/24/15-06:53AM,51.75,10,51.8,null,null,null,270
04/24/15,05:53AM,101456.15,null,null,353,101420,101457.88,null,126,57.92,null,null,null,1016,579.12,193,87.75,12.66,null,null,57.2,62.06,04/24/15-05:53AM,53.56,10,53.6,null,null,null,290
04/24/15,05:22AM,101422.29,null,null,403,null,101424.01,null,126,null,null,null,null,null,731.52,243,87.75,11.5,null,null,57.2,null,04/24/15-05:22AM,53.56,10,53.6,null,null,null,270
04/24/15,04:53AM,101422.29,null,null,null,101390,101424.01,null,136,null,null,null,null,null,null,null,87.75,11.5,null,null,57.2,null,04/24/15-04:53AM,53.56,10,53.6,null,null,null,270
04/24/15,03:53AM,101354.56,null,null,null,101330,101356.29,null,206,null,null,null,null,null,null,null,87.75,10.36,null,null,57.2,null,04/24/15-03:53AM,53.56,10,53.6,null,null,null,250
04/24/15,02:53AM,101286.84,null,null,null,101270,101286.97,null,2006,null,null,null,null,3002,null,null,82.27,11.5,null,null,59,null,04/24/15-02:53AM,53.56,10,53.6,null,null,null,260
04/24/15,01:53AM,101219.11,null,null,null,101220,101219.25,null,656,null,null,null,null,null,null,2002,82.27,12.66,null,null,59,null,04/24/15-01:53AM,53.56,10,53.6,null,null,null,260
04/24/15,12:53AM,101219.11,null,null,2002,101220,101217.67,null,146,null,null,null,null,null,null,652,77.17,12.66,null,null,60.8,null,04/24/15-12:53AM,53.55,10,53.6,null,null,null,260
04/23/15,11:53PM,101252.97,null,null,null,101250,101251.52,null,653,60.08,null,null,null,8003,1981.2,null,77.17,10.36,null,null,60.8,66.02,04/23/15-11:53PM,53.55,10,53.6,null,null,null,270
04/23/15,10:53PM,101286.84,null,null,null,101260,101285.39,null,306,null,null,null,null,null,1828.8,604,72.23,13.8,null,null,60.8,null,04/23/15-10:53PM,51.73,10,51.8,null,null,null,250
04/23/15,09:53PM,101286.84,null,null,null,101280,101283.82,null,306,null,null,null,null,null,1828.8,604,67.79,18.41,null,null,62.6,null,04/23/15-09:53PM,51.73,10,51.8,null,null,null,260
04/23/15,08:53PM,101286.84,null,null,null,101270,101282.27,null,603,null,null,null,null,8005,1828.8,1803,59.54,12.66,null,null,64.4,null,04/23/15-08:53PM,49.91,10,50,null,null,null,270
04/23/15,07:53PM,101320.7,null,null,null,101300,101316.13,null,606,null,null,null,null,null,null,1802,59.54,11.5,null,null,64.4,null,04/23/15-07:53PM,49.91,10,50,null,null,null,250
04/23/15,06:53PM,101320.7,null,null,null,101320,101316.13,null,556,null,null,null,null,null,null,1802,59.54,10.36,null,null,64.4,null,04/23/15-06:53PM,49.91,10,50,null,null,null,260
04/23/15,05:53PM,101320.7,null,null,null,101320,101316.13,null,556,55.94,null,null,null,1004,null,1802,55.67,11.5,null,null,64.4,64.94,04/23/15-05:53PM,48.11,10,48.2,null,null,null,250
04/23/15,04:53PM,101320.7,null,null,null,101320,101317.69,null,606,null,null,null,null,null,null,1802,59.3,8.05,null,null,62.6,null,04/23/15-04:53PM,48.11,10,48.2,null,null,null,250
04/23/15,03:53PM,101320.7,null,null,null,101310,101319.25,null,1702,null,null,null,null,null,null,null,72.23,0,null,null,60.8,null,04/23/15-03:53PM,51.73,10,51.8,null,null,null,0
04/23/15,02:53PM,101286.84,null,null,null,101290,101286.97,null,502,null,null,null,null,3011,5181.6,1703,77.01,3.44,null,null,59,null,04/23/15-02:53PM,51.75,10,51.8,null,null,null,100
04/23/15,01:53PM,101252.97,null,null,null,101240,101254.69,null,1702,null,null,null,null,null,null,null,82.14,4.61,null,null,57.2,null,04/23/15-01:53PM,51.75,10,51.8,null,null,null,null
04/23/15,12:53PM,101219.11,null,null,1602,101200,101222.44,null,156,null,null,null,null,null,null,402,87.66,3.44,null,null,55.4,null,04/23/15-12:53PM,51.76,10,51.8,null,null,null,210
04/23/15,11:53AM,101185.24,null,null,null,101170,101188.57,null,156,55.94,null,null,null,8002,null,null,87.66,5.75,null,null,55.4,57.92,04/23/15-11:53AM,51.76,10,51.8,null,null,null,260
04/23/15,10:53AM,101219.11,null,null,null,101190,101222.44,null,156,null,null,null,null,null,null,null,87.66,5.75,null,null,55.4,null,04/23/15-10:53AM,51.76,10,51.8,null,null,null,250
04/23/15,09:53AM,101219.11,null,null,null,101200,101222.44,null,156,null,null,null,null,null,null,null,87.66,4.61,null,null,55.4,null,04/23/15-09:53AM,51.76,10,51.8,null,null,null,240
04/23/15,08:53AM,101219.11,null,null,null,101190,101220.84,null,156,null,null,null,null,3000,null,null,87.75,6.91,null,null,57.2,null,04/23/15-08:53AM,53.56,10,53.6,null,null,null,250
04/23/15,07:53AM,101219.11,null,null,null,101180,101220.84,null,156,null,64.94,null,null,null,null,null,82.14,11.5,null,null,57.2,null,04/23/15-07:53AM,51.75,10,51.8,53.96,null,null,260
04/23/15,06:53AM,101185.24,null,null,null,101190,101186.97,null,156,null,null,null,null,null,null,null,82.14,11.5,null,null,57.2,null,04/23/15-06:53AM,51.75,10,51.8,null,null,null,270
04/23/15,05:53AM,101219.11,null,null,null,101190,101220.84,null,156,57.92,null,null,null,8004,null,null,87.75,10.36,null,null,57.2,62.06,04/23/15-05:53AM,53.56,10,53.6,null,null,null,260
04/23/15,04:53AM,101252.97,null,null,500,101220,101254.69,null,1201,null,null,null,null,null,null,1800,87.75,10.36,null,null,57.2,null,04/23/15-04:53AM,53.56,10,53.6,null,null,null,270
04/23/15,03:53AM,101252.97,null,null,null,101230,101253.1,null,606,null,null,null,null,null,null,null,82.27,8.05,null,null,59,null,04/23/15-03:53AM,53.56,10,53.6,null,null,null,270
04/23/15,02:53AM,101252.97,null,null,null,101230,101251.52,null,603,null,null,null,null,3001,1828.8,null,72.23,8.05,null,null,60.8,null,04/23/15-02:53AM,51.73,10,51.8,null,null,null,260
04/23/15,01:53AM,101252.97,null,null,null,101230,101251.52,null,603,null,null,null,null,null,1828.8,null,72.23,9.22,null,null,60.8,null,04/23/15-01:53AM,51.73,10,51.8,null,null,null,270
04/23/15,12:53AM,101219.11,null,null,null,101220,101217.67,null,306,null,null,null,null,null,1828.8,604,72.23,10.36,null,null,60.8,null,04/23/15-12:53AM,51.73,10,51.8,null,null,null,250
